	chrXV	1	0	0.5	43
	chrXV	1	0	0.5	45
	chrXV	10	0	0.5	43
	chrXV	20	0	0.5	33
	chrXV	23	0	0.5	34
	chrXV	24	0	0.5	34
	chrXV	24	0	0.5	46
	chrXV	27	0	0.5	30
	chrXV	28	0	0.5	91
	chrXV	31	0	0.5	128
	chrXV	31	0	0.5	131
	chrXV	32	0	0.5	37
	chrXV	36	0	0.5	34
	chrXV	43	0	0.5	35
	chrXV	44	0	0.5	78
	chrXV	44	0	0.5	81
	chrXV	45	1	0.5	45
	chrXV	46	1	0.5	43
	chrXV	53	1	0.5	43
	chrXV	59	1	0.5	34
	chrXV	60	1	0.5	34
	chrXV	68	1	0.5	37
	chrXV	70	1	0.5	32
	chrXV	70	1	0.5	44
	chrXV	78	1	0.5	34
	chrXV	80	1	0.5	35
	chrXV	103	0	0.5	83
	chrXV	120	1	0.5	91
	chrXV	124	0	0.5	80
	chrXV	124	1	0.5	78
	chrXV	124	1	0.5	81
	chrXV	126	0	0.5	105
	chrXV	143	0	0.5	97
	chrXV	160	0	0.5	151
	chrXV	161	1	0.5	128
	chrXV	161	1	0.5	131
	chrXV	166	0	1.0	68
	chrXV	172	0	0.5	114
	chrXV	188	1	0.5	83
	chrXV	195	0	1.0	151
	chrXV	197	0	0.5	50
	chrXV	205	1	0.5	80
	chrXV	207	0	1.0	142
	chrXV	207	0	0.5	143
	chrXV	207	0	1.0	151
	chrXV	234	1	0.5	105
	chrXV	235	1	1.0	68
	chrXV	241	1	0.5	97
	chrXV	242	0	1.5	151
	chrXV	244	0	0.5	78
	chrXV	248	1	0.5	50
	chrXV	260	0	0.5	63
	chrXV	287	0	0.5	90
	chrXV	287	1	0.5	114
	chrXV	290	0	0.5	58
	chrXV	291	0	0.5	151
	chrXV	308	0	0.5	151
	chrXV	324	1	0.5	63
	chrXV	324	1	0.5	78
	chrXV	348	1	1.0	142
	chrXV	349	1	0.5	143
	chrXV	350	1	0.5	58
	chrXV	351	0	2.5	151
	chrXV	368	0	0.5	98
	chrXV	381	1	0.5	90
	chrXV	385	1	1.0	151
	chrXV	388	0	0.5	84
	chrXV	401	0	0.5	151
	chrXV	402	0	0.5	74
	chrXV	407	1	0.5	151
	chrXV	408	0	0.5	55
	chrXV	410	0	0.5	105
	chrXV	419	0	0.5	139
	chrXV	427	0	0.5	127
	chrXV	435	0	0.5	81
	chrXV	444	0	0.5	123
	chrXV	464	1	1.5	151
	chrXV	464	1	0.5	55
	chrXV	469	1	0.5	98
	chrXV	473	0	1.0	139
	chrXV	477	1	0.5	74
	chrXV	477	1	0.5	84
	chrXV	485	1	1.5	151
	chrXV	490	1	0.5	151
	chrXV	496	0	1.0	128
	chrXV	501	0	1.0	62
	chrXV	501	0	1.0	114
