	chrIII	19	0	0.5	60
	chrIII	27	0	0.5	71
	chrIII	27	0	0.5	73
	chrIII	27	0	0.5	74
	chrIII	30	0	0.5	29
	chrIII	32	0	0.5	30
	chrIII	40	0	0.5	60
	chrIII	45	0	0.5	45
	chrIII	49	0	0.5	108
	chrIII	50	0	0.5	42
	chrIII	52	0	0.5	37
	chrIII	54	0	0.5	42
	chrIII	61	0	1.0	48
	chrIII	61	0	0.5	64
	chrIII	61	1	0.5	29
	chrIII	64	1	0.5	31
	chrIII	70	0	0.5	45
	chrIII	73	0	0.5	64
	chrIII	74	0	0.5	16
	chrIII	75	0	0.5	38
	chrIII	76	0	0.5	31
	chrIII	76	0	0.5	89
	chrIII	78	0	0.5	39
	chrIII	80	1	0.5	60
	chrIII	88	1	0.5	35
	chrIII	89	0	0.5	29
	chrIII	91	0	0.5	40
	chrIII	92	1	0.5	45
	chrIII	94	1	0.5	42
	chrIII	96	1	0.5	41
	chrIII	97	0	0.5	31
	chrIII	100	1	0.5	60
	chrIII	100	1	0.5	71
	chrIII	100	1	0.5	73
	chrIII	100	1	0.5	74
	chrIII	111	1	0.5	33
	chrIII	111	1	1.0	48
	chrIII	112	0	0.5	31
	chrIII	113	0	1.0	38
	chrIII	114	0	0.5	79
	chrIII	116	0	0.5	31
	chrIII	116	1	0.5	40
	chrIII	116	1	0.5	45
	chrIII	117	0	0.5	78
	chrIII	117	1	0.5	38
	chrIII	121	0	0.5	84
	chrIII	126	0	0.5	74
	chrIII	126	0	0.5	75
	chrIII	126	1	0.5	64
	chrIII	128	1	0.5	31
	chrIII	129	0	0.5	33
	chrIII	130	1	0.5	40
	chrIII	131	0	0.5	43
	chrIII	133	0	0.5	46
	chrIII	135	0	0.5	47
	chrIII	139	1	0.5	64
	chrIII	143	0	0.5	39
	chrIII	145	1	0.5	32
	chrIII	149	1	0.5	31
	chrIII	152	1	1.0	38
	chrIII	155	0	1.0	102
	chrIII	159	1	0.5	108
	chrIII	160	0	0.5	86
	chrIII	160	0	0.5	87
	chrIII	164	1	0.5	89
	chrIII	175	1	0.5	43
	chrIII	176	0	0.5	36
	chrIII	178	1	0.5	44
	chrIII	181	0	1.0	39
	chrIII	181	1	0.5	45
	chrIII	185	1	0.5	40
	chrIII	186	0	0.5	48
	chrIII	189	0	0.5	22
	chrIII	193	0	1.0	65
	chrIII	194	0	0.5	45
	chrIII	194	0	0.5	52
	chrIII	195	1	0.5	79
	chrIII	197	1	0.5	78
	chrIII	199	0	0.5	59
	chrIII	201	0	0.5	54
	chrIII	202	0	0.5	55
	chrIII	202	1	0.5	74
	chrIII	202	1	0.5	75
	chrIII	204	0	0.5	49
	chrIII	204	0	0.5	52
	chrIII	205	1	0.5	84
	chrIII	206	0	0.5	40
	chrIII	206	0	0.5	54
	chrIII	208	0	0.5	44
	chrIII	209	0	0.5	44
	chrIII	209	0	0.5	50
	chrIII	209	0	0.5	51
	chrIII	210	0	0.5	48
	chrIII	211	0	0.5	46
	chrIII	212	0	0.5	43
	chrIII	212	0	1.5	46
	chrIII	212	1	0.5	34
	chrIII	214	0	0.5	38
	chrIII	214	0	1.0	39
	chrIII	214	0	1.0	40
	chrIII	214	0	0.5	42
	chrIII	214	0	1.0	43
	chrIII	214	0	0.5	44
	chrIII	215	0	0.5	41
	chrIII	220	1	1.0	37
	chrIII	221	0	0.5	44
	chrIII	222	0	0.5	46
	chrIII	225	0	0.5	51
	chrIII	227	0	0.5	43
	chrIII	229	0	0.5	45
	chrIII	233	0	0.5	29
	chrIII	234	0	0.5	48
	chrIII	234	1	0.5	47
	chrIII	240	1	0.5	45
	chrIII	245	1	0.5	38
	chrIII	246	0	0.5	47
	chrIII	248	1	0.5	86
	chrIII	248	1	0.5	87
	chrIII	250	1	0.5	31
	chrIII	251	1	0.5	55
	chrIII	253	1	0.5	38
	chrIII	254	1	0.5	37
	chrIII	254	1	1.0	39
	chrIII	254	1	0.5	44
	chrIII	254	1	0.5	49
	chrIII	255	1	1.0	40
	chrIII	255	1	0.5	44
	chrIII	256	1	0.5	46
	chrIII	256	1	0.5	52
	chrIII	256	1	0.5	55
	chrIII	257	1	0.5	42
	chrIII	257	1	0.5	43
	chrIII	258	1	0.5	41
	chrIII	258	1	1.0	43
	chrIII	258	1	0.5	44
	chrIII	258	1	1.0	48
	chrIII	258	1	0.5	57
	chrIII	258	1	1.0	65
	chrIII	259	1	1.5	46
	chrIII	259	1	0.5	53
	chrIII	259	1	0.5	55
	chrIII	259	1	1.0	102
	chrIII	260	1	0.5	51
	chrIII	263	0	0.5	46
	chrIII	264	1	0.5	30
	chrIII	265	0	0.5	50
	chrIII	267	1	0.5	44
	chrIII	267	1	0.5	47
	chrIII	269	0	0.5	39
	chrIII	269	0	0.5	43
	chrIII	269	1	0.5	46
	chrIII	271	1	0.5	40
	chrIII	273	0	0.5	40
	chrIII	273	1	0.5	44
	chrIII	275	1	0.5	49
	chrIII	281	0	0.5	42
	chrIII	282	0	0.5	43
	chrIII	285	1	0.5	49
	chrIII	287	0	0.5	36
	chrIII	291	0	1.0	151
	chrIII	294	1	0.5	47
	chrIII	296	0	0.5	79
	chrIII	297	0	0.5	29
	chrIII	302	0	1.0	34
	chrIII	303	0	0.5	34
	chrIII	305	0	0.5	40
	chrIII	305	0	1.0	42
	chrIII	309	0	0.5	41
	chrIII	309	1	0.5	38
	chrIII	309	1	0.5	46
	chrIII	311	0	0.5	37
	chrIII	313	1	0.5	40
	chrIII	314	0	1.0	38
	chrIII	314	1	0.5	43
	chrIII	315	1	0.5	50
	chrIII	322	0	0.5	128
	chrIII	324	1	0.5	36
	chrIII	324	1	0.5	42
	chrIII	324	1	0.5	43
	chrIII	325	1	0.5	26
	chrIII	337	0	0.5	87
	chrIII	340	1	0.5	36
	chrIII	341	1	1.0	37
	chrIII	345	1	0.5	40
	chrIII	347	1	0.5	41
	chrIII	347	1	0.5	42
	chrIII	348	1	0.5	35
	chrIII	351	1	0.5	22
	chrIII	352	1	0.5	42
	chrIII	353	1	1.0	38
	chrIII	365	0	1.0	133
	chrIII	374	1	0.5	79
	chrIII	377	0	0.5	75
	chrIII	377	0	0.5	127
	chrIII	385	0	0.5	126
	chrIII	392	0	0.5	68
	chrIII	396	0	0.5	106
	chrIII	408	0	1.0	111
	chrIII	420	0	0.5	58
	chrIII	426	1	0.5	87
	chrIII	449	1	1.0	151
	chrIII	450	0	0.5	75
	chrIII	452	1	0.5	128
	chrIII	454	1	0.5	75
	chrIII	461	1	0.5	68
	chrIII	471	0	0.5	86
	chrIII	478	0	0.5	109
	chrIII	479	1	0.5	58
	chrIII	497	1	1.0	133
	chrIII	501	0	0.5	151
	chrIII	504	1	0.5	106
	chrIII	505	1	0.5	127
	chrIII	507	0	0.5	84
	chrIII	513	1	0.5	126
	chrIII	515	0	0.5	93
	chrIII	519	0	1.0	55
	chrIII	520	1	1.0	111
	chrIII	526	1	0.5	75
	chrIII	528	0	0.5	116
	chrIII	535	0	0.5	33
	chrIII	553	0	0.5	151
	chrIII	559	1	0.5	86
	chrIII	568	1	0.5	33
	chrIII	576	1	1.0	55
	chrIII	588	0	0.5	151
	chrIII	588	1	0.5	109
	chrIII	593	1	0.5	84
	chrIII	605	0	0.5	147
	chrIII	610	1	0.5	93
	chrIII	624	0	0.5	85
	chrIII	640	0	0.5	151
	chrIII	645	1	0.5	116
	chrIII	656	0	0.5	53
	chrIII	658	1	0.5	151
	chrIII	659	0	0.5	141
	chrIII	661	0	0.5	86
	chrIII	664	0	1.0	86
	chrIII	666	0	1.0	146
	chrIII	675	0	0.5	132
	chrIII	694	0	1.0	80
	chrIII	696	0	0.5	101
	chrIII	711	1	0.5	53
	chrIII	711	1	0.5	85
	chrIII	748	1	0.5	86
	chrIII	749	1	0.5	151
	chrIII	751	1	0.5	147
	chrIII	751	1	1.0	86
	chrIII	752	1	0.5	151
	chrIII	753	0	0.5	102
	chrIII	754	0	1.0	149
	chrIII	777	1	1.0	80
	chrIII	799	1	0.5	141
	chrIII	799	1	0.5	101
	chrIII	806	1	0.5	132
	chrIII	811	1	1.0	146
	chrIII	819	0	0.5	151
	chrIII	820	0	0.5	151
	chrIII	835	1	0.5	151
	chrIII	851	0	0.5	151
	chrIII	860	1	0.5	102
	chrIII	861	0	0.5	151
	chrIII	863	0	0.5	151
	chrIII	872	0	1.0	92
	chrIII	902	1	1.0	149
	chrIII	923	0	0.5	151
	chrIII	958	0	0.5	151
	chrIII	966	1	1.0	92
	chrIII	988	0	0.5	86
	chrIII	989	0	1.0	107
	chrIII	989	0	0.5	110
	chrIII	1002	0	0.5	106
	chrIII	1003	0	0.5	93
	chrIII	1005	0	0.5	71
	chrIII	1012	0	0.5	65
	chrIII	1012	0	0.5	92
	chrIII	1012	0	0.5	93
	chrIII	1012	0	0.5	96
	chrIII	1012	1	0.5	151
	chrIII	1013	0	0.5	56
	chrIII	1013	0	0.5	86
	chrIII	1013	0	0.5	115
	chrIII	1017	0	1.0	89
	chrIII	1018	1	0.5	151
	chrIII	1020	0	0.5	85
	chrIII	1021	0	0.5	78
	chrIII	1050	0	0.5	151
	chrIII	1072	1	0.5	56
	chrIII	1076	1	0.5	86
	chrIII	1078	1	0.5	65
	chrIII	1078	1	0.5	71
	chrIII	1080	0	0.5	151
	chrIII	1084	0	0.5	151
	chrIII	1088	0	1.5	151
	chrIII	1088	1	0.5	151
	chrIII	1098	1	0.5	93
	chrIII	1098	1	1.0	107
	chrIII	1098	1	0.5	110
	chrIII	1099	1	0.5	86
	chrIII	1100	1	0.5	78
	chrIII	1105	1	0.5	151
	chrIII	1105	1	0.5	92
	chrIII	1109	1	0.5	85
	chrIII	1109	1	1.0	89
	chrIII	1109	1	0.5	93
	chrIII	1109	1	0.5	96
	chrIII	1109	1	0.5	106
	chrIII	1110	0	0.5	151
	chrIII	1118	1	0.5	151
	chrIII	1119	1	0.5	150
	chrIII	1128	0	0.5	92
	chrIII	1129	0	0.5	143
	chrIII	1129	1	0.5	115
	chrIII	1130	0	1.0	151
	chrIII	1134	0	0.5	151
	chrIII	1147	0	0.5	151
	chrIII	1150	0	0.5	137
	chrIII	1150	0	2.0	151
	chrIII	1161	1	0.5	151
	chrIII	1178	0	0.5	127
	chrIII	1182	0	0.5	151
	chrIII	1218	0	0.5	149
	chrIII	1221	0	0.5	46
	chrIII	1222	1	0.5	92
	chrIII	1238	0	0.5	67
	chrIII	1244	1	0.5	151
	chrIII	1251	1	1.5	151
	chrIII	1268	1	0.5	46
	chrIII	1269	1	1.0	151
	chrIII	1270	0	1.0	151
	chrIII	1271	1	0.5	143
	chrIII	1272	0	1.0	151
	chrIII	1275	0	1.0	151
	chrIII	1285	1	0.5	151
	chrIII	1286	1	0.5	137
	chrIII	1287	0	1.0	101
	chrIII	1290	0	1.0	146
	chrIII	1300	1	0.5	151
	chrIII	1301	0	0.5	60
	chrIII	1304	1	0.5	151
	chrIII	1306	1	0.5	127
	chrIII	1308	1	0.5	67
	chrIII	1317	1	1.5	151
	chrIII	1340	1	0.5	151
	chrIII	1362	1	0.5	60
	chrIII	1366	1	0.5	149
	chrIII	1388	1	1.0	101
	chrIII	1394	1	0.5	151
	chrIII	1401	0	0.5	151
	chrIII	1401	0	0.5	70
	chrIII	1421	0	0.5	151
	chrIII	1431	1	0.5	151
	chrIII	1432	1	0.5	151
	chrIII	1434	0	0.5	151
	chrIII	1434	1	0.5	151
	chrIII	1435	0	0.5	151
	chrIII	1435	1	1.0	146
	chrIII	1438	0	0.5	80
	chrIII	1442	0	0.5	101
	chrIII	1449	0	0.5	59
	chrIII	1449	1	0.5	151
	chrIII	1450	0	0.5	138
	chrIII	1451	0	0.5	151
	chrIII	1456	0	0.5	151
	chrIII	1466	0	0.5	143
	chrIII	1471	1	0.5	70
	chrIII	1479	0	0.5	151
	chrIII	1499	0	0.5	84
	chrIII	1509	1	0.5	59
	chrIII	1518	1	0.5	80
	chrIII	1543	1	0.5	101
	chrIII	1544	1	1.0	151
	chrIII	1559	0	1.0	81
	chrIII	1572	0	0.5	151
	chrIII	1576	1	0.5	151
	chrIII	1583	0	0.5	135
	chrIII	1583	1	0.5	84
	chrIII	1587	1	0.5	138
	chrIII	1593	1	0.5	151
	chrIII	1595	0	0.5	98
	chrIII	1608	1	0.5	143
	chrIII	1617	0	0.5	136
	chrIII	1621	1	1.0	151
	chrIII	1624	1	0.5	151
	chrIII	1626	1	0.5	151
	chrIII	1637	0	1.0	132
	chrIII	1638	0	0.5	119
	chrIII	1640	1	1.0	81
	chrIII	1651	1	0.5	151
	chrIII	1654	0	0.5	59
	chrIII	1686	0	1.0	98
	chrIII	1690	0	0.5	66
	chrIII	1690	0	0.5	68
	chrIII	1697	1	0.5	98
	chrIII	1707	0	1.0	137
	chrIII	1717	1	0.5	135
	chrIII	1717	1	0.5	59
	chrIII	1734	0	0.5	97
	chrIII	1736	1	0.5	151
	chrIII	1752	1	0.5	136
	chrIII	1758	1	0.5	66
	chrIII	1758	1	0.5	68
	chrIII	1758	1	0.5	119
	chrIII	1768	1	1.0	132
	chrIII	1772	0	0.5	151
	chrIII	1786	1	1.0	98
	chrIII	1792	1	0.5	151
	chrIII	1805	0	1.0	151
	chrIII	1807	0	0.5	37
	chrIII	1812	0	0.5	63
	chrIII	1831	1	0.5	97
	chrIII	1837	0	0.5	107
	chrIII	1838	0	0.5	151
	chrIII	1838	0	0.5	102
	chrIII	1843	1	1.0	137
	chrIII	1846	1	0.5	37
	chrIII	1850	0	0.5	100
	chrIII	1867	0	0.5	76
	chrIII	1875	1	0.5	63
	chrIII	1898	0	0.5	38
	chrIII	1904	0	0.5	74
	chrIII	1904	0	0.5	77
	chrIII	1923	0	2.0	130
	chrIII	1926	1	0.5	151
	chrIII	1937	1	0.5	100
	chrIII	1938	1	0.5	38
	chrIII	1942	1	0.5	76
	chrIII	1943	0	1.0	151
	chrIII	1945	0	1.0	151
	chrIII	1946	1	0.5	107
	chrIII	1951	0	0.5	36
	chrIII	1953	1	0.5	151
	chrIII	1953	1	0.5	100
	chrIII	1958	0	0.5	151
	chrIII	1966	0	1.0	151
	chrIII	1972	1	0.5	150
	chrIII	1973	0	1.0	135
	chrIII	1973	1	0.5	151
	chrIII	1981	1	0.5	74
	chrIII	1981	1	0.5	77
	chrIII	1989	1	0.5	36
	chrIII	1994	0	0.5	151
	chrIII	1998	1	0.5	151
	chrIII	2007	0	0.5	93
	chrIII	2030	0	0.5	103
	chrIII	2040	0	0.5	115
	chrIII	2042	0	0.5	151
	chrIII	2052	1	2.0	130
	chrIII	2053	0	1.0	151
	chrIII	2079	0	0.5	72
	chrIII	2103	1	1.0	151
	chrIII	2103	1	0.5	93
	chrIII	2107	1	1.0	135
	chrIII	2108	1	0.5	151
	chrIII	2118	1	0.5	151
	chrIII	2129	1	0.5	151
	chrIII	2133	1	1.0	151
	chrIII	2134	1	0.5	103
	chrIII	2150	0	0.5	51
	chrIII	2154	1	0.5	72
	chrIII	2156	1	0.5	115
