	chrX	1	0	0.5	28
	chrX	3	0	0.5	44
	chrX	4	0	0.5	51
	chrX	6	0	1.0	48
	chrX	8	0	0.5	37
	chrX	17	0	0.5	35
	chrX	24	0	0.5	26
	chrX	31	1	0.5	31
	chrX	45	1	0.5	37
	chrX	48	1	0.5	43
	chrX	53	1	0.5	35
	chrX	56	1	1.0	48
	chrX	58	1	0.5	52
	chrX	75	0	0.5	151
	chrX	78	0	0.5	151
	chrX	80	0	0.5	151
	chrX	81	0	0.5	151
	chrX	101	0	0.5	121
	chrX	116	0	1.0	105
	chrX	122	0	0.5	139
	chrX	151	0	0.5	93
	chrX	163	0	0.5	151
	chrX	193	0	0.5	59
	chrX	193	0	0.5	65
	chrX	217	0	0.5	151
	chrX	221	0	0.5	128
	chrX	221	0	0.5	97
	chrX	222	0	0.5	38
	chrX	222	1	1.0	105
	chrX	223	1	0.5	121
	chrX	224	0	0.5	89
	chrX	224	0	0.5	125
	chrX	245	1	0.5	93
	chrX	247	1	0.5	151
	chrX	248	1	0.5	151
	chrX	249	1	0.5	151
	chrX	254	1	0.5	151
	chrX	254	1	0.5	59
	chrX	255	1	0.5	151
	chrX	260	1	0.5	139
	chrX	260	1	0.5	65
	chrX	261	0	0.5	110
	chrX	261	1	0.5	38
	chrX	262	0	0.5	132
	chrX	264	0	0.5	72
	chrX	269	0	0.5	151
	chrX	269	0	0.5	96
	chrX	269	0	0.5	99
	chrX	272	0	0.5	121
	chrX	279	0	0.5	96
	chrX	281	0	0.5	151
	chrX	283	0	0.5	151
	chrX	294	0	0.5	71
	chrX	314	1	0.5	89
	chrX	320	1	0.5	97
	chrX	321	0	1.0	151
	chrX	332	0	0.5	151
	chrX	335	1	0.5	151
	chrX	337	1	0.5	72
	chrX	351	1	0.5	128
	chrX	351	1	0.5	125
	chrX	353	0	0.5	151
	chrX	357	0	0.5	87
	chrX	358	0	0.5	141
	chrX	360	0	0.5	151
	chrX	366	1	0.5	71
	chrX	366	1	0.5	96
	chrX	369	1	0.5	99
	chrX	370	0	0.5	151
	chrX	370	0	0.5	59
	chrX	372	0	0.5	151
	chrX	372	1	0.5	110
	chrX	378	0	1.0	151
	chrX	378	1	0.5	96
	chrX	384	0	0.5	89
	chrX	386	0	0.5	135
	chrX	389	0	0.5	149
	chrX	391	0	0.5	151
	chrX	393	0	0.5	145
	chrX	393	1	0.5	132
	chrX	393	1	0.5	121
	chrX	426	0	0.5	97
	chrX	430	1	0.5	59
	chrX	442	1	0.5	151
	chrX	446	1	0.5	87
	chrX	450	1	0.5	149
